2358131,-0.0016666669228627693,-7.454715219934995E-4
1645504,9.325908907303217E-4,0.0035031163657104746
1536917,-0.0030996275418558933,-0.004975729749200529
2442214,-0.014714552732785413,0.0041636331286705125
1885254,-6.179414731499712E-4,0.0010989120989024527
1795179,-7.958670344508041E-4,-0.0030642562045565327
1920098,-8.491556352801016E-4,9.239432323448068E-4
2388999,0.002680062059497909,0.0013213671470104443
1793010,0.0016193168939125026,9.266309167882885E-4
2448293,0.0020007743669688363,0.003960949757298217
1944522,-0.00248029649094384,0.0023869473510039867
2526143,-0.005323179451851587,-4.972891246994605E-4
1928219,-0.007881641612591899,0.005665725165140606
2147262,0.005248776436461516,7.460183317001562E-4
2223151,-0.006857085764909308,0.005115975056150675
2315235,0.002127151475667462,-0.003695322057537419
2169719,-0.0036287315546861053,-0.006109263694295375
2145239,-0.009674795515203229,-0.01760372841871782
2468785,-0.004309790349088685,-0.004555077466809523
2186228,-0.024326546596698483,-0.008401398072022942
2243505,0.001790330050043724,0.0034814910264723184
2128868,0.012940175446576954,0.005408412916962735
2198508,-0.003652960594107419,0.013059900490645544
1676208,0.005823031455641376,4.157614410596938E-4
2440198,3.1397598993549575E-4,-0.0027025688695678065
2472797,-0.004586887566727152,3.223071599383163E-4
2149381,0.017391237844127,0.015066990413852538
1727494,-0.002859147002506792,-0.003701583636920886
2347877,0.0032947687696195877,0.0017558587413448396
1713184,-0.001908198062895878,-3.0186254188134027E-4
1964912,-0.004568819070982489,-9.154120289791776E-4
2200583,0.01473482125129034,0.017265724181152974
1725411,0.001048338730641176,0.006946678724679943
1754071,0.018742472168562365,-0.011655375088572749
1741830,-0.019171834607397693,0.0036510949376089025
1958801,-0.004488860276366215,-0.011721823578229887
1848292,-0.009859128991663711,0.0024546172048221676
2331561,-0.00697884427186392,-7.865793024700944E-4
1952769,0.0023602481829920114,-0.003142843669030022
2339742,-6.113757157700522E-4,7.548051733687574E-4
2186369,0.0019384072592070443,0.007597469611793817
2081722,0.003095174512218855,-0.0037547175325231166
1801263,-0.0029678585635992244,-0.0028206509558848527
